order_id,order_purchase_timestamp,year,month,day,weekday,date_id
0DF59MmccPv4,2018-05-06 19:50:08,2018,5,6,Sunday,353
10rJ5Zmskknk,2018-08-08 19:19:54,2018,8,8,Wednesday,354
Zcvs2Y4jT91x,2017-09-19 16:58:55,2017,9,19,Tuesday,355
VLMKKFKzUVf2,2018-08-13 11:43:17,2018,8,13,Monday,356
U39IZgP9B2Pr,2017-06-26 12:05:33,2017,6,26,Monday,357
zwBAkVYfxyyQ,2018-05-21 10:49:37,2018,5,21,Monday,358
4dGL3OCJqVkG,2017-07-20 21:06:38,2017,7,20,Thursday,359
iJXWaA3D3LXT,2017-12-04 13:03:36,2017,12,4,Monday,360
r8I48M6OwJcP,2018-08-05 22:41:08,2018,8,5,Sunday,361
PQyDjW5Yhmam,2018-05-16 08:36:16,2018,5,16,Wednesday,362
3pCApHYAqA0t,2017-08-24 13:09:25,2017,8,24,Thursday,363
27m5wByUrmwi,2018-01-18 00:19:41,2018,1,18,Thursday,364
lkENMnhS0Mue,2018-04-17 11:00:32,2018,4,17,Tuesday,365
OWudByJ0dr8x,2017-04-25 16:47:19,2017,4,25,Tuesday,366
TQf1axf2lHVQ,2018-02-04 01:17:31,2018,2,4,Sunday,367
iwqRFnkT6L9F,2018-03-27 17:48:27,2018,3,27,Tuesday,368
X09r1IAJN74u,2018-03-16 19:16:56,2018,3,16,Friday,369
fDq8lkNRbhjT,2017-02-13 22:48:58,2017,2,13,Monday,370
pthAHR3zwX1k,2018-03-16 15:36:26,2018,3,16,Friday,371
dqLJMOWoxGtr,2018-01-04 16:52:43,2018,1,4,Thursday,372
4RqmOiHxYk5j,2018-02-27 18:19:54,2018,2,27,Tuesday,373
WKD2izUQvi6X,2017-12-01 09:21:34,2017,12,1,Friday,374
kF1s9JGOD3SG,2017-10-01 19:35:20,2017,10,1,Sunday,375
hZvtvOu6GZ9X,2018-03-26 18:07:28,2018,3,26,Monday,376
iC6vks75waN1,2017-11-30 22:44:11,2017,11,30,Thursday,377
ATo4U0L18MV4,2017-11-06 07:20:25,2017,11,6,Monday,378
ThqqOmxw1IuW,2017-10-19 09:38:37,2017,10,19,Thursday,379
7K3rCKgQmI5v,2017-07-27 13:18:27,2017,7,27,Thursday,380
LombvAfyS2hZ,2017-11-24 23:36:02,2017,11,24,Friday,381
rGp7A3FZPgjV,2017-11-29 15:24:51,2017,11,29,Wednesday,382
PA5kLl3m686D,2017-05-13 17:06:32,2017,5,13,Saturday,383
rIobcSQlTAIN,2018-03-11 18:29:19,2018,3,11,Sunday,384
sQmJgSBLPonq,2018-03-13 11:21:56,2018,3,13,Tuesday,385
bhpKla1yGfy8,2017-03-26 14:50:21,2017,3,26,Sunday,386
YAEyeHY8GiXF,2017-09-13 20:23:41,2017,9,13,Wednesday,387
FUhKtZT2K0Im,2017-08-24 16:29:10,2017,8,24,Thursday,388
YMfgkNmDC5X2,2018-08-09 00:53:03,2018,8,9,Thursday,389
D26ZAsmExW98,2017-11-02 16:31:52,2017,11,2,Thursday,390
uWothCpUmPXk,2018-02-05 20:47:48,2018,2,5,Monday,391
Z1nz0kUUoHho,2018-01-14 11:50:59,2018,1,14,Sunday,392
rR0Zp9oGMM7X,2018-06-23 11:04:44,2018,6,23,Saturday,393
n3qPTf4Z5GHE,2018-08-23 17:29:25,2018,8,23,Thursday,394
8B9D23A6KuJE,2018-04-12 20:57:48,2018,4,12,Thursday,395
AGIPGCIf811D,2017-12-09 20:08:15,2017,12,9,Saturday,396
BVjnauNHsi9I,2018-01-11 10:25:46,2018,1,11,Thursday,397
aXRVCAK6zK0x,2017-04-06 11:40:49,2017,4,6,Thursday,398
g9TR3ScQLhNJ,2018-04-09 17:26:21,2018,4,9,Monday,399
4qwPCoOeF6u1,2017-12-08 14:36:45,2017,12,8,Friday,400
SqBjEWXOdARn,2018-04-28 17:01:03,2018,4,28,Saturday,401
gmBqwCtFPGJA,2017-07-15 21:23:25,2017,7,15,Saturday,402
lu7SqEkTkyUy,2017-06-05 23:17:04,2017,6,5,Monday,403
6Y0NFk6NUvGl,2018-08-01 20:34:38,2018,8,1,Wednesday,404
DPRRGG9csbKJ,2018-02-20 12:30:30,2018,2,20,Tuesday,405
7BjykpQE7QRT,2017-08-01 10:04:35,2017,8,1,Tuesday,406
SmMitqaEsuWO,2017-11-24 22:51:23,2017,11,24,Friday,407
7HwO6wJIYehF,2018-06-28 10:13:55,2018,6,28,Thursday,408
qR7cDAcwcTOq,2017-05-26 14:54:47,2017,5,26,Friday,409
rcCgzGeUV0tH,2018-02-26 09:19:13,2018,2,26,Monday,410
i9OYulaEKdyi,2017-06-22 15:16:23,2017,6,22,Thursday,411
36kRQWTAsprF,2018-07-03 17:08:07,2018,7,3,Tuesday,412
2dWPVJZxwi1t,2017-09-26 17:29:19,2017,9,26,Tuesday,413
H2sbmSsuHq2V,2018-03-06 23:27:33,2018,3,6,Tuesday,414
xj31p7wHOd6X,2018-04-06 12:54:18,2018,4,6,Friday,415
SoQynNVGWmGN,2018-03-14 21:27:18,2018,3,14,Wednesday,416
9U8Q6btOgIlI,2017-03-18 19:16:27,2017,3,18,Saturday,417
NQuyw3LJgPgc,2018-06-10 22:50:53,2018,6,10,Sunday,418
Re014mariwwi,2017-08-04 17:30:33,2017,8,4,Friday,419
djhHtQyPdTWI,2017-02-02 12:34:47,2017,2,2,Thursday,420
vgZoQIXiEWps,2018-05-16 23:35:50,2018,5,16,Wednesday,421
FBBEfDzPKZG9,2017-11-04 21:01:13,2017,11,4,Saturday,422
PmtQlxTGKPcA,2018-04-02 11:15:28,2018,4,2,Monday,423
t4nJirEExSQ1,2018-03-30 16:48:58,2018,3,30,Friday,424
6pnw4hyUDAML,2018-02-03 08:45:45,2018,2,3,Saturday,425
8imv30tsvjS6,2018-01-18 12:24:47,2018,1,18,Thursday,426
AN0LPeDjWUza,2017-11-15 10:21:16,2017,11,15,Wednesday,427
iuJIJeB4vf0M,2017-08-30 13:08:51,2017,8,30,Wednesday,428
v6heTvA4ecgM,2018-02-07 10:03:37,2018,2,7,Wednesday,429
2z0J1TsDQcfv,2018-01-25 12:47:39,2018,1,25,Thursday,430
TeZ0nzyvsRRN,2017-12-29 13:57:31,2017,12,29,Friday,431
bY2cGOI6XpVK,2017-04-15 12:49:29,2017,4,15,Saturday,432
NzTOIsBiUKrl,2017-12-07 10:29:18,2017,12,7,Thursday,433
aVIcG7VKLPWV,2017-07-27 13:53:53,2017,7,27,Thursday,434
VFDder0yq9I9,2017-12-13 00:16:27,2017,12,13,Wednesday,435
8GeclE4Rp2QR,2018-08-26 07:54:47,2018,8,26,Sunday,436
mlof9iBBk8YB,2018-02-12 17:08:04,2018,2,12,Monday,437
cl0NeDXDu7fb,2018-03-30 20:50:23,2018,3,30,Friday,438
GFTwjcw6q56j,2018-05-01 20:55:33,2018,5,1,Tuesday,439
9KtbBt5zy7sx,2018-03-01 16:26:33,2018,3,1,Thursday,440
eWUac9oeh1tv,2018-05-10 22:40:41,2018,5,10,Thursday,441
8lM7XW1XJ9eM,2018-02-23 18:54:33,2018,2,23,Friday,442
y9rnhHHoMPVi,2018-04-07 16:48:26,2018,4,7,Saturday,443
9HRvyYtiYj08,2018-01-07 14:23:54,2018,1,7,Sunday,444
RXr0Pq0a2arg,2017-03-04 19:54:16,2017,3,4,Saturday,445
2QIVkkyZ8RSQ,2017-11-27 22:36:14,2017,11,27,Monday,446
V31QKgYddF4p,2018-07-26 10:50:55,2018,7,26,Thursday,447
VTZa4KTg0syY,2017-07-22 17:43:05,2017,7,22,Saturday,448
t11DDNtIIXGr,2017-09-10 17:11:38,2017,9,10,Sunday,449
tCK55o06SO34,2018-08-09 01:14:45,2018,8,9,Thursday,450
aHzSMYk4vQMK,2018-08-19 13:02:11,2018,8,19,Sunday,451
BUPnDHEpTEYw,2018-05-09 17:23:45,2018,5,9,Wednesday,452
P3Yh81rTtDQb,2018-04-06 09:53:08,2018,4,6,Friday,453
7StTr6G9uVcV,2018-07-01 17:43:58,2018,7,1,Sunday,454
p8erECFNyNYX,2017-07-07 14:55:43,2017,7,7,Friday,455
L3T6OJnjTlXb,2017-05-13 20:17:09,2017,5,13,Saturday,456
N3fIfitoQtmP,2017-12-04 17:36:05,2017,12,4,Monday,457
43VT6pfqVWQq,2018-06-07 19:14:27,2018,6,7,Thursday,458
Rmc3vFluFqEi,2018-05-30 12:58:00,2018,5,30,Wednesday,459
USsox4oIQaVK,2018-02-28 15:41:04,2018,2,28,Wednesday,460
e2rxoTN4dHYl,2018-02-12 14:11:29,2018,2,12,Monday,461
e0odnJSmEDtd,2017-07-23 13:19:02,2017,7,23,Sunday,462
KyhVyjIwoxUR,2018-03-31 15:06:46,2018,3,31,Saturday,463
4BD1mwqdmeWP,2017-10-21 10:52:04,2017,10,21,Saturday,464
1HoooFCAAipF,2017-11-27 18:25:55,2017,11,27,Monday,465
ujfwoQlALhEM,2017-03-25 14:30:46,2017,3,25,Saturday,466
DU2VQZyo6GkN,2018-04-24 11:14:29,2018,4,24,Tuesday,467
hSaoyGZch9Z5,2018-04-29 19:57:19,2018,4,29,Sunday,468
yeJWwvlsVv2K,2018-07-26 19:06:06,2018,7,26,Thursday,469
Kzj2zW9ALdOn,2018-05-02 15:51:41,2018,5,2,Wednesday,470
oDs5nEXNL9lV,2018-03-27 14:14:03,2018,3,27,Tuesday,471
lDzWKIMnMQRe,2017-10-25 21:10:08,2017,10,25,Wednesday,472
qVNLeUroeLzd,2017-05-22 20:12:54,2017,5,22,Monday,473
hpGrV8BgZ2Ga,2017-03-09 18:15:38,2017,3,9,Thursday,474
DSy03UmxuvNm,2017-06-04 18:54:19,2017,6,4,Sunday,475
cItVrkN9oiVK,2017-04-08 01:34:18,2017,4,8,Saturday,476
OUvkNi0sA2ks,2018-07-08 09:37:15,2018,7,8,Sunday,477
0gQui6LvlU5t,2017-11-14 21:24:49,2017,11,14,Tuesday,478
pLZBIXXoQDrD,2018-05-31 17:45:32,2018,5,31,Thursday,479
NKyiiSfrgbEE,2017-10-25 13:05:39,2017,10,25,Wednesday,480
JfzZhp0Tjdhv,2018-03-07 17:48:18,2018,3,7,Wednesday,481
dfHIK6FiSMJK,2018-07-23 21:53:02,2018,7,23,Monday,482
1GD1ztHSEY89,2017-05-24 13:55:43,2017,5,24,Wednesday,483
4EL6KRUybg09,2017-09-24 02:10:26,2017,9,24,Sunday,484
AkmfCk8R06qD,2018-07-27 05:39:01,2018,7,27,Friday,485
m68ISWKzviHJ,2017-07-25 22:14:11,2017,7,25,Tuesday,486
Jb47A3Af9mi8,2018-07-21 13:31:13,2018,7,21,Saturday,487
DZ1MJcaivJ1A,2018-02-28 14:07:13,2018,2,28,Wednesday,488
iuKcjULhAbtK,2018-05-20 22:30:17,2018,5,20,Sunday,489
yGcapJ36OCQA,2018-05-01 20:45:44,2018,5,1,Tuesday,490
3XiC2Rlo50Iu,2017-05-17 18:25:43,2017,5,17,Wednesday,491
dgq4y5ziFJlc,2018-05-16 14:20:47,2018,5,16,Wednesday,492
uMol3qcCJYDk,2018-02-09 01:03:22,2018,2,9,Friday,493
VgblKNAeuaYZ,2018-01-13 18:34:27,2018,1,13,Saturday,494
rRyw0Uv2s6Cr,2017-12-28 00:03:31,2017,12,28,Thursday,495
ieDqh6AghnQ1,2017-11-06 14:28:57,2017,11,6,Monday,496
TSmP7B9NYZQR,2018-03-10 10:09:00,2018,3,10,Saturday,497
x1curOgPTqWp,2018-01-02 13:45:02,2018,1,2,Tuesday,498
Ee96ATLQSWKh,2017-05-25 15:11:45,2017,5,25,Thursday,499
DmUUzfXyVm69,2018-04-16 21:11:47,2018,4,16,Monday,500
fnUhOd9v4vy9,2017-12-19 18:12:02,2017,12,19,Tuesday,501
58RjiVzxQUqW,2017-04-19 09:25:15,2017,4,19,Wednesday,502
7Xkh6efI4nRr,2017-05-08 09:08:43,2017,5,8,Monday,503
1S0V4zm14Sl7,2017-09-20 16:14:30,2017,9,20,Wednesday,504
yJ9AvqhRv87m,2017-11-02 22:41:18,2017,11,2,Thursday,505
Hh2i308tChyu,2018-05-08 17:26:05,2018,5,8,Tuesday,506
OX3PAIf1m6fY,2017-08-12 15:08:08,2017,8,12,Saturday,507
CRz9uZubKDHr,2017-06-10 16:37:49,2017,6,10,Saturday,508
YZrS899bLEhp,2017-11-27 13:54:18,2017,11,27,Monday,509
Dy6W5P61hOwE,2017-08-12 22:00:15,2017,8,12,Saturday,510
ZN2K6DbGxXmu,2018-03-23 15:07:52,2018,3,23,Friday,511
z0ppW11jMOEz,2017-07-17 09:55:12,2017,7,17,Monday,512
my5M3Y1O81eH,2018-08-22 20:43:48,2018,8,22,Wednesday,513
ZCUmP89tgwn8,2017-03-14 12:56:50,2017,3,14,Tuesday,514
xGteaEANe0M8,2018-03-25 22:36:32,2018,3,25,Sunday,515
RY18bAQlLAQ8,2017-11-24 20:11:08,2017,11,24,Friday,516
KbdHRyE4Ok8u,2018-07-26 13:48:08,2018,7,26,Thursday,517
44iBM5ddZAsc,2017-07-05 00:35:30,2017,7,5,Wednesday,518
wDxGhxIhiaWl,2018-04-15 20:10:23,2018,4,15,Sunday,519
zrzHXZTUzOfx,2017-09-12 00:31:07,2017,9,12,Tuesday,520
XL3tqSGhuACw,2018-03-17 17:22:42,2018,3,17,Saturday,521
0tQNH5yMQnRR,2018-07-01 16:28:11,2018,7,1,Sunday,522
HMibbC4n9Us9,2018-06-27 17:45:51,2018,6,27,Wednesday,523
GXDPr1j1Ts2p,2018-03-27 19:07:09,2018,3,27,Tuesday,524
TuYYbacjEAIo,2017-09-10 14:02:32,2017,9,10,Sunday,525
qCyo7rwAzOOQ,2017-04-23 17:25:48,2017,4,23,Sunday,526
k4DMOE7CQOYf,2018-01-10 13:10:09,2018,1,10,Wednesday,527
nZzXZ18fOglg,2018-02-24 17:17:20,2018,2,24,Saturday,528
zO3o5CWKRQHt,2018-06-05 23:30:25,2018,6,5,Tuesday,529
KaBuciUjz8gx,2017-03-20 08:32:54,2017,3,20,Monday,530
DPkBB5UwdO20,2017-06-01 21:55:54,2017,6,1,Thursday,531
Q7XE8hJj6E2t,2018-03-12 23:42:22,2018,3,12,Monday,532
Kceb90mhL8ES,2017-10-13 07:03:19,2017,10,13,Friday,533
QNVf567QxsCo,2017-11-24 16:56:46,2017,11,24,Friday,534
yTxwFIsk9dtg,2017-12-13 12:20:39,2017,12,13,Wednesday,535
NJL5pw4RWM7D,2018-06-21 13:18:11,2018,6,21,Thursday,536
JtNzDxuzkRxr,2017-03-09 18:51:49,2017,3,9,Thursday,537
4GUbLR1aPK9d,2017-09-18 20:16:08,2017,9,18,Monday,538
IzNblTWVwQAa,2017-09-10 18:39:51,2017,9,10,Sunday,539
DHH11XdNlWxX,2017-07-16 13:01:17,2017,7,16,Sunday,540
ybfGUmIVyYyg,2018-02-11 00:55:34,2018,2,11,Sunday,541
S604A9iIoCwI,2018-01-22 13:20:56,2018,1,22,Monday,542
zT4J82bYPvE2,2017-09-27 09:52:55,2017,9,27,Wednesday,543
dqPjUcXODdly,2017-12-07 11:24:51,2017,12,7,Thursday,544
WgNOCMuHd9W6,2017-05-05 00:01:41,2017,5,5,Friday,545
Uxz0vOb2sQDR,2018-02-04 22:25:06,2018,2,4,Sunday,546
49MdL5vZ7jIE,2017-12-15 12:08:40,2017,12,15,Friday,547
NprVssoIK8Rn,2018-02-27 15:19:43,2018,2,27,Tuesday,548
6vSwBHhBtz0y,2018-02-12 10:32:52,2018,2,12,Monday,549
vEPbz2whQgxU,2018-08-23 19:02:12,2018,8,23,Thursday,550
GeUtNVVEd1XT,2018-01-23 20:53:56,2018,1,23,Tuesday,551
7sAifSXQ23RD,2017-05-31 12:15:03,2017,5,31,Wednesday,552
9h3jzfDGdP1c,2017-09-26 21:12:04,2017,9,26,Tuesday,553
gzStAybJTkfz,2017-02-26 05:12:17,2017,2,26,Sunday,554
gJPseMs1Hakn,2018-06-26 19:49:48,2018,6,26,Tuesday,555
kS4yjVPtRevK,2018-02-27 20:13:13,2018,2,27,Tuesday,556
1UnYItSfNnuH,2017-01-15 23:25:23,2017,1,15,Sunday,557
Gm95at56Nqu6,2017-03-03 01:13:11,2017,3,3,Friday,558
J2b5mZIZPrkV,2018-06-11 21:17:39,2018,6,11,Monday,559
U5rtf6WMOznU,2017-06-10 12:02:53,2017,6,10,Saturday,560
6wQfFGHYwe14,2017-08-24 14:25:27,2017,8,24,Thursday,561
pMLsg8ksI7gw,2017-05-29 15:48:13,2017,5,29,Monday,562
aXnQTdIQS2og,2017-12-12 19:01:39,2017,12,12,Tuesday,563
OuJjwLz5wP6k,2017-12-06 20:05:15,2017,12,6,Wednesday,564
IGaqiwC7EyOt,2018-01-07 18:10:41,2018,1,7,Sunday,565
sKyNRwRqkYZ1,2017-02-08 13:09:38,2017,2,8,Wednesday,566
1MmVLtvdY0P7,2017-12-20 21:44:31,2017,12,20,Wednesday,567
V9tbrcGpy6jb,2017-07-17 15:14:19,2017,7,17,Monday,568
oBEbcurgbbMq,2018-03-02 17:08:30,2018,3,2,Friday,569
yRS6Z2VAVoBh,2017-06-07 22:05:49,2017,6,7,Wednesday,570
WufIJL1JEM1S,2018-01-06 17:24:36,2018,1,6,Saturday,571
ihTw90B7Ce4l,2018-03-27 14:36:07,2018,3,27,Tuesday,572
3SwoXHKqus94,2018-03-12 15:49:12,2018,3,12,Monday,573
wKrkp9mg3oEL,2017-09-15 14:52:46,2017,9,15,Friday,574
psogapBvNn70,2017-11-29 12:33:35,2017,11,29,Wednesday,575
gTyLf4leKMK0,2018-03-12 10:33:34,2018,3,12,Monday,576
vymz5lkzhWAf,2017-09-04 12:21:58,2017,9,4,Monday,577
5Uz8qKeO91Ss,2018-06-18 22:37:21,2018,6,18,Monday,578
B3nlGkLw0LjP,2017-11-24 10:45:13,2017,11,24,Friday,579
EnlqVmtdGeU8,2017-11-23 16:10:58,2017,11,23,Thursday,580
Qq1LvTK2Mh7F,2018-04-25 15:03:40,2018,4,25,Wednesday,581
0tKHPrBRUuzE,2018-06-04 19:37:38,2018,6,4,Monday,582
r8WZxibP4aZs,2017-07-05 16:10:12,2017,7,5,Wednesday,583
Er35i2CvcftB,2018-08-04 11:26:44,2018,8,4,Saturday,584
Swr1NW0enI50,2018-04-03 13:35:33,2018,4,3,Tuesday,585
XTQvBgr50gC1,2017-07-02 13:10:36,2017,7,2,Sunday,586
RU9dWom6OeBt,2017-11-20 23:45:24,2017,11,20,Monday,587
eL2LcStVJsVE,2017-07-12 13:09:30,2017,7,12,Wednesday,588
6XOzvoFezTKL,2018-07-16 16:53:42,2018,7,16,Monday,589
HVcTCpvsfVP2,2018-02-06 18:19:58,2018,2,6,Tuesday,590
0nMkaYj8IvYn,2018-07-14 23:50:02,2018,7,14,Saturday,591
vj9uCrr5eDKe,2018-02-05 09:18:11,2018,2,5,Monday,592
TRslIYyjp0h3,2018-03-28 11:33:57,2018,3,28,Wednesday,593
J3FzTOnoxl4m,2018-06-26 11:01:47,2018,6,26,Tuesday,594
bCEu75bVXGB2,2017-11-26 23:15:12,2017,11,26,Sunday,595
9JSRAze9RRFQ,2017-10-17 10:29:28,2017,10,17,Tuesday,596
mCrq6aBTiAad,2017-05-11 16:53:15,2017,5,11,Thursday,597
JCtpaPlN9Ryp,2017-11-03 12:49:17,2017,11,3,Friday,598
lNpLTgIw4wgN,2018-05-14 18:00:53,2018,5,14,Monday,599
ravzKAPrd185,2018-06-13 17:18:49,2018,6,13,Wednesday,600
rJgwGRsaIIY1,2018-02-27 12:21:57,2018,2,27,Tuesday,601
itJCIOvIStXG,2017-07-18 17:47:55,2017,7,18,Tuesday,602
FcO6TwvkFObU,2017-07-06 14:51:37,2017,7,6,Thursday,603
1ENf37qerWlx,2018-02-10 21:57:04,2018,2,10,Saturday,604
ujlTLuyFAAhX,2018-04-18 00:21:36,2018,4,18,Wednesday,605
TCGIdZJkerR1,2017-10-14 18:11:37,2017,10,14,Saturday,606
5Nq56WBuAy60,2017-11-04 14:31:26,2017,11,4,Saturday,607
OuRJTUWyI9DC,2018-08-16 18:51:26,2018,8,16,Thursday,608
27Ei7tBAzqOe,2017-04-28 20:58:38,2017,4,28,Friday,609
Paa6zYSEmIE8,2017-05-09 21:45:55,2017,5,9,Tuesday,610
Wy0TYO40tcyk,2018-07-24 11:03:25,2018,7,24,Tuesday,611
I1GWXRpzGcCk,2018-05-17 14:20:08,2018,5,17,Thursday,612
MgfB4uLCJapY,2018-08-20 09:40:45,2018,8,20,Monday,613
B8E2ntS5gbI3,2018-03-02 10:35:38,2018,3,2,Friday,614
ydv08rUf8bSc,2017-11-28 14:17:39,2017,11,28,Tuesday,615
sAeq03RRWJlh,2017-09-20 18:34:24,2017,9,20,Wednesday,616
oG25D2KOljsN,2018-03-22 11:33:47,2018,3,22,Thursday,617
Y4W0BaZ51hK7,2018-01-07 10:58:17,2018,1,7,Sunday,618
r79r8QAd20zn,2018-07-28 09:39:51,2018,7,28,Saturday,619
xdmOz14WDkNo,2017-02-06 22:02:37,2017,2,6,Monday,620
p2w6YRIh2lX5,2017-11-10 11:30:17,2017,11,10,Friday,621
y0YXS9WECOsm,2017-10-17 17:19:13,2017,10,17,Tuesday,622
ePUnLQcX378X,2017-05-02 21:14:49,2017,5,2,Tuesday,623
xLv8TCOcDRja,2017-09-04 16:39:25,2017,9,4,Monday,624
5KikiguTIJxi,2018-07-29 13:54:51,2018,7,29,Sunday,625
UjWlSsOvMunI,2018-08-13 12:13:40,2018,8,13,Monday,626
FcTFYOZdVIPb,2017-12-04 19:43:40,2017,12,4,Monday,627
jfawnBBdNXW7,2018-06-05 09:08:28,2018,6,5,Tuesday,628
2z3QE8ykS6G6,2017-07-15 18:54:14,2017,7,15,Saturday,629
hQHdVu2sbmx6,2017-07-24 20:24:41,2017,7,24,Monday,630
OpGFeXtdj7nX,2017-07-14 21:38:58,2017,7,14,Friday,631
0Re5Spb4iFca,2018-06-04 17:42:44,2018,6,4,Monday,632
MxmcZw4pFDum,2017-03-24 10:29:59,2017,3,24,Friday,633
PpeesJBkOaTQ,2018-02-11 18:48:28,2018,2,11,Sunday,634
2mCF9Qq5JA0K,2018-07-19 15:52:41,2018,7,19,Thursday,635
Hzc80QNBH5b7,2018-08-05 13:08:10,2018,8,5,Sunday,636
lvhLGqRpRQ9l,2017-05-15 17:13:19,2017,5,15,Monday,637
LgX87UjBx5Uq,2018-07-01 15:28:33,2018,7,1,Sunday,638
vkhyJLZVeDlY,2018-06-14 09:54:22,2018,6,14,Thursday,639
CXGd1TZ83Lqq,2017-02-25 18:56:50,2017,2,25,Saturday,640
raY7LnImf4YC,2017-02-10 12:11:25,2017,2,10,Friday,641
vfVPJYLuheO1,2018-04-24 09:31:55,2018,4,24,Tuesday,642
LSxM8LyaxuCq,2017-05-08 00:25:30,2017,5,8,Monday,643
vZqMaYwuLr3S,2017-07-31 23:08:26,2017,7,31,Monday,644
PzjRvjkAchRE,2017-12-15 21:01:01,2017,12,15,Friday,645
qTSdp389nzzW,2017-05-06 07:18:28,2017,5,6,Saturday,646
ZINGGVvn67HZ,2018-03-27 18:21:43,2018,3,27,Tuesday,647
rDmHn42asc0j,2017-11-16 12:12:12,2017,11,16,Thursday,648
VxUGrNCLLdYi,2017-11-25 21:39:12,2017,11,25,Saturday,649
YZpF4vLSjkKn,2018-05-11 11:45:52,2018,5,11,Friday,650
vf6uiRPeifs0,2017-10-11 20:20:45,2017,10,11,Wednesday,651
2meHPtH0sBXq,2018-03-31 20:23:22,2018,3,31,Saturday,652
7Cpbb2Bb2tqE,2018-01-29 10:23:31,2018,1,29,Monday,653
SmXZE8ADedCW,2018-07-26 16:24:10,2018,7,26,Thursday,654
o0MePg6Vsjtd,2017-10-27 16:21:02,2017,10,27,Friday,655
ecwltjwbhKy3,2017-10-08 16:34:44,2017,10,8,Sunday,656
yKDIdgM8WFdz,2018-03-26 13:23:37,2018,3,26,Monday,657
9SGLROCyu49t,2017-09-04 16:39:26,2017,9,4,Monday,658
H5pYnCSFkzXG,2018-08-12 20:27:59,2018,8,12,Sunday,659
jm7hzoBSH5ov,2018-07-23 20:53:38,2018,7,23,Monday,660
E8bEaZ3ToDxq,2017-01-31 12:01:46,2017,1,31,Tuesday,661
DY2D9uOFaz69,2017-05-03 07:08:50,2017,5,3,Wednesday,662
ESfNXBWr8K0u,2018-07-01 11:18:47,2018,7,1,Sunday,663
CwN3m2MlYkT9,2018-05-16 09:45:25,2018,5,16,Wednesday,664
ZBSjSdKIXtxI,2017-02-24 20:28:53,2017,2,24,Friday,665
RepFH3apgjvG,2018-03-16 13:17:40,2018,3,16,Friday,666
WGSNdmUmB4Eg,2018-04-19 12:46:41,2018,4,19,Thursday,667
uwMj50GV83BY,2017-11-12 18:04:56,2017,11,12,Sunday,668
I1SHjNqiPp2x,2018-01-19 15:17:20,2018,1,19,Friday,669
wQIC1Fv3kbNv,2017-01-21 17:17:20,2017,1,21,Saturday,670
M1CD6MRDtElk,2017-10-23 12:51:42,2017,10,23,Monday,671
2pAHDYulNpS4,2017-03-07 16:02:19,2017,3,7,Tuesday,672
5HzkXb6bsoEK,2018-07-16 15:24:53,2018,7,16,Monday,673
fsgOD7KhUPbC,2018-02-24 16:58:46,2018,2,24,Saturday,674
VXAtLHTyJfnb,2018-06-18 21:01:35,2018,6,18,Monday,675
33hf9BeM2xsl,2017-03-27 23:04:18,2017,3,27,Monday,676
VMY9b55qOBfr,2017-11-20 17:32:31,2017,11,20,Monday,677
8s6FihqV8Med,2017-12-11 11:27:12,2017,12,11,Monday,678
vDSaCBPcQ3Ie,2018-05-08 19:50:04,2018,5,8,Tuesday,679
UBQ1SPANGRyw,2017-07-24 17:18:40,2017,7,24,Monday,680
5uzvoibX8FHC,2017-06-25 16:57:24,2017,6,25,Sunday,681
VqyZ6AUjmqsW,2017-12-08 21:13:04,2017,12,8,Friday,682
dcRmdVPaLbev,2017-12-07 23:28:53,2017,12,7,Thursday,683
cl3E8qDk7F1J,2017-10-27 12:03:58,2017,10,27,Friday,684
K7LYTRlYmqtl,2017-02-04 12:29:21,2017,2,4,Saturday,685
bk8FRhBPYMRp,2018-07-30 18:55:02,2018,7,30,Monday,686
IKTPbNd2qqVT,2018-02-25 20:41:55,2018,2,25,Sunday,687
BdGzmn2R6z0l,2017-04-23 19:31:30,2017,4,23,Sunday,688
frlMnNZkwIfK,2017-06-02 21:18:38,2017,6,2,Friday,689
vkJkawHwMxHz,2018-08-01 23:27:57,2018,8,1,Wednesday,690
MkclTFFe4Mf5,2018-04-04 21:25:13,2018,4,4,Wednesday,691
XZqvwXONvpUO,2017-09-13 19:41:41,2017,9,13,Wednesday,692
txD5t3ZhTLa1,2018-04-23 22:45:21,2018,4,23,Monday,693
ZcGHN6kqHOhf,2018-02-27 09:06:14,2018,2,27,Tuesday,694
kRLCwzhXYIob,2018-06-11 17:56:07,2018,6,11,Monday,695
WQMrpWAFf987,2017-11-08 15:52:49,2017,11,8,Wednesday,696
LsXC0OpFSno8,2017-10-05 03:54:42,2017,10,5,Thursday,697
KpzPtypPHb4n,2017-04-29 20:09:24,2017,4,29,Saturday,698
qg2zjaeExjFd,2017-07-10 23:13:44,2017,7,10,Monday,699
9La1YDy9PDH7,2017-11-26 19:03:02,2017,11,26,Sunday,700
NSa3Od0wvDIf,2018-02-13 20:16:06,2018,2,13,Tuesday,701
UtCLDzcPKksZ,2017-09-22 12:22:40,2017,9,22,Friday,702
FmcDEeFEMirN,2018-06-08 09:52:41,2018,6,8,Friday,703
L5XVCh28ClDT,2017-06-03 16:52:47,2017,6,3,Saturday,704
vnESuMvq0gJ7,2018-04-10 14:01:14,2018,4,10,Tuesday,705
