customer_id,customer_city,customer_state
Z4ibJPtBUtSU,praia grande,SP
7hZPRqbnNZfX,sao paulo,SP
M7uRmgQVLkIj,maua,SP
IJMbe5Q5hc6G,sao paulo,SP
n5GlUktP68ir,curitiba,PR
tW3EzKlq5QML,serra,ES
elco1bvcz87e,vicosa,MG
61JQxNfcK1IN,salvador,BA
YxORo71415rh,nova iguacu,RJ
Fw4MS8sG98my,paranavai,PR
j3DbvKWXkU4j,sao jose dos campos,SP
eTvDvRlwxsSU,vila velha,ES
hz6Be1MEkrNO,ibirite,MG
2G9M8wtKVV1N,volta redonda,RJ
ZQ8JXoEzsnqV,candoi,PR
3QBMfYawZiIM,gravatai,RS
sU8HYh07JsfP,campinas,SP
xMvcEGRW3noW,muriae,MG
GnsXO2h5iYJk,bauru,SP
vEcbqKtwb7IY,sao bernardo do campo,SP
hMabTNxImdXt,carapicuiba,SP
g10Dn2lWH5xs,montes claros,MG
t0g8g4yECrTC,nova canaa do norte,MT
GI811e5bUcyF,valenca,RJ
1oXx8hjloOL4,botucatu,SP
rQOxdur80uHO,vinhedo,SP
WESiIsgUYtmp,alem paraiba,MG
lsgEn8CgmPYq,sao paulo,SP
GfhaJNnoqiIK,ponta grossa,PR
YyhJbBzJeJJK,uberlandia,MG
SxmUdcgAf1ta,sao leopoldo,RS
9FqJgPujKoni,nova iguacu,RJ
I045BGM7NNzJ,jacarei,SP
dELX7v4fUhoW,sao paulo,SP
sfP3YZqUO4rH,rio de janeiro,RJ
ohS8xU5qE29J,sao paulo,SP
YkxArhOabHRr,amarante,PI
AJ05TloFP31t,sao paulo,SP
lzLQjZ8rj2XB,rio de janeiro,RJ
zve9qmZZmxvD,jurema,PE
zLGyZkjYVRse,alto boa vista,MT
daEiHBkU1tcp,sao paulo,SP
iRRrQW7jHcjc,sao paulo,SP
6n459kWeFkfF,mogi das cruzes,SP
mfqXGH3G0EOL,sao paulo,SP
TODvtwTq1d4b,rio do pires,BA
dJxUnxWjcdDr,florianopolis,SC
viU6EuIUMdqi,pindamonhangaba,SP
YGHCooRg1VIq,sao paulo,SP
SfxJFaPtvrIk,fortaleza,CE
45sxeuoohghK,mesquita,RJ
v4DeY0k1jGWO,santo andre,SP
FrXocZGDb00w,santo andre,SP
bZ4eoxmshASi,sao paulo,SP
S27fddazoj0F,rio de janeiro,RJ
9RisUFS9RI7p,guariba,SP
ZIRkpm4D3Bp4,tres rios,RJ
WH4o57PQ3pB5,tocantins,MG
YvPs5nzSwByO,curitiba,PR
exuBBIP3ryjs,florianopolis,SC
Hg7UfJtSUdOf,belo horizonte,MG
8DXVNPVbQCAv,deputado irapuan pinheiro,CE
2b7xVe3JYQVv,sao goncalo,RJ
bUXi6AtWz2wb,rio de janeiro,RJ
8r6MHTpbYEwg,santana de parnaiba,SP
GsBWHd7uzRrR,colatina,ES
gUvNUyGu8bAm,rio de janeiro,RJ
jwVRi6QIQUz9,cangucu,RS
BMBa6JcR9WZG,camacari,BA
BHKNqPnXZy1X,barra de sao joao,RJ
egeiDoBpkzhl,teresopolis,RJ
fPVhgDmP7o1V,serrinha,BA
RWxkRS4i99fG,porto alegre,RS
iImF6N40gDdn,arraial do cabo,RJ
x41RJPIoLOkl,sao paulo,SP
j6LbZkpOO4HE,suzano,SP
Lfd1XFMR2O66,jarinu,SP
zcC3Ay6cl2iO,cunha,SP
9QDbDKK13jzI,porto alegre,RS
OvBWHakeserl,cristina,MG
1obDSdyN65Xe,uberlandia,MG
YVmppTnWErjc,belo horizonte,MG
aK9hNuIoNGKc,sao paulo,SP
YwqY7CrxGkHu,atilio vivacqua,ES
fiVZNWefIsJy,petropolis,RJ
mOyIEYCc3bwW,sao paulo,SP
kQ6DpNvj2isD,torres,RS
NenFE084JnkW,suzano,SP
wG7SgZ0fLqvg,arandu,SP
tM0Dp4nq91r0,itabira,MG
NCSQ3OKSnCiQ,cariacica,ES
X3Oa2IiMHxXM,natercia,MG
ciUvhiiKgCby,porto velho,RO
4Wvn4rc9UyaK,porto alegre,RS
zcnvrOiCnqWf,sao carlos,SP
LBw0DzO6ni3a,sao paulo,SP
1oBT5DK1G4IH,rio de janeiro,RJ
8WNMNFLsOAd6,belo horizonte,MG
AHVqKfrTXwaN,coromandel,MG
hmgsOMHGB1c6,sao jose do rio preto,SP
5uNXlMwGlU4U,maua,SP
hepOFYl41b5r,cacapava,SP
5DmM0amBdzvI,sao paulo,SP
o7RxAhB5EJrc,franca,SP
x2qFqlxXMSoD,santos,SP
a4EUQtcGmavh,belem,PA
BujbLVWBIors,sao paulo,SP
U8gS7ldvjzN5,matinhos,PR
04asny7812UD,colombo,PR
DIT81t9EQrtv,aracruz,ES
jGV0LvHDjA6r,fortaleza,CE
PPa0BnFmvHdi,vitoria,ES
UDeVg21EJ0kr,rio de janeiro,RJ
LNPhV0QVCecZ,mogi das cruzes,SP
d8YcW4f5J7X6,rio de janeiro,RJ
EuMvBpQWBppS,rio grande,RS
ilzFB3ozzrKP,belo horizonte,MG
41s4GFUvbdI8,urai,PR
DtC11jEkI5e1,barueri,SP
xQdbZw7QDJNs,campo grande,MS
b9dl2bg8Yg7H,sao paulo,SP
GftXxqTDkkP6,nova venecia,ES
wf99YpsBppr2,divinopolis,MG
miVWUNWrt0nr,entre-ijuis,RS
Df8mvnpBKEcH,niteroi,RJ
0NmWOInLcaXw,lucas do rio verde,MT
8xiwXlB0Zz6m,sao paulo,SP
76SVUy1UDiqn,araras,SP
kgfdGfJ2XJx0,bertioga,SP
CpByf1isvVTL,uberlandia,MG
CKeLib3o1Fkm,sao paulo,SP
hfZhIjfgckOP,curitiba,PR
k9sFvXGlBACE,rio de janeiro,RJ
2oTwxyM55x0Y,belo horizonte,MG
9TbEw7m9pLxR,cacapava,SP
k9nfURluyqfY,niteroi,RJ
UmII97BvzpES,sao paulo,SP
HeXPV9sY0Eew,rio de janeiro,RJ
33W8xWAAU33j,salvador,BA
5dRhHt5nrzHg,sao paulo,SP
S5MB9v23YQFq,teresopolis,RJ
cVKJxgqzRKur,santa brigida,BA
pNihYb4rgYOk,marilia,SP
qywcCsQrRjZj,campinas,SP
JOZMUMPPlDck,cabo frio,RJ
myrbmeshXe5G,sao paulo,SP
ek8vAeqTrpz3,ruy barbosa,BA
LVEixKeket4b,ibia,MG
wpKuejx7kpDi,rio de janeiro,RJ
3xKGkoALKWo6,indaiatuba,SP
Q4Yfu46NFnXB,brasilia,DF
anY3oQuGhmoF,niteroi,RJ
qN9sgJAgFpHP,corinto,MG
yGXBYMDp6U1z,joinville,SC
oXsS7ym1Cs7s,guarulhos,SP
RF6tUXDUxP7a,rio de janeiro,RJ
UHXluC5jQ8E6,lajeado,RS
5dVxyn5nAdOO,osasco,SP
YvVMtG3C3aWU,sao leopoldo,RS
tK0VA2RythXS,itaporanga,PB
RVW8Wzxx9X0Z,ipero,SP
f3fRRyvMhRG8,salvador,BA
dJBOVhFFuE2e,sao paulo,SP
6XAdUei7i3qT,sao paulo,SP
wLexqX0YWpia,jeronimo monteiro,ES
f9Kw3J3Xmqi3,piracicaba,SP
OKPaD2qEGfRW,rio de janeiro,RJ
1ABNx7QHSK8f,colatina,ES
X5b68fK3dHtb,porto alegre,RS
OZH6Pk4mO9zu,rio das ostras,RJ
YxMr8TWzjjbn,roque gonzales,RS
a2970LMjXroM,sao jose dos campos,SP
NDpeykeMhnSV,ipora do oeste,SC
1WeE1MCf9CNm,divinolandia de minas,MG
tkAHK2qTNr8A,sao paulo,SP
elNApXxll1wl,sao paulo,SP
nUMdvWlZiWjt,vinhedo,SP
zQVsgB1IeBdw,ribeirao das neves,MG
zIwPrCHa5bYr,ourinhos,SP
72cNIIvmCsiA,niteroi,RJ
M28VOlyIu04y,bertioga,SP
C2BCv00oulet,rio branco,AC
dg8c5e7Q7sxW,sumare,SP
GBxPird8oE0F,sao paulo,SP
fLC3nh0oqD3E,sao paulo,SP
s6ATvP9TAZ2P,palmas,PR
3SEWwIlYDJOz,santos,SP
iKKPFgpRz7TV,ibate,SP
nBJI0g6FIazm,pelotas,RS
ktbYcyDwuD6h,francisco morato,SP
bHjy8eWqASLt,sao paulo,SP
ax3WNVAzQuKN,sao paulo,SP
2JWuYb9QaL23,sao goncalo do rio abaixo,MG
STQyee8EGgVR,cotia,SP
MqTq44qS3kqo,sao paulo,SP
rYb4CAyTmL0K,santa barbara d'oeste,SP
rkdQibNxGoI7,salvador,BA
UWwlz8efpTc4,itau de minas,MG
QwwuoMNvWjpR,campo grande,MS
t6mpslmcDoqD,montes claros,MG
L6oZ0ai1TQBF,brusque,SC
b8w0xkCRQbLc,limeira,SP
MydVKjV9Tckk,recife,PE
DsyOJwWf4DbI,rio de janeiro,RJ
eLZnieOeAcdy,sao jose dos campos,SP
2cLw96bsyfK3,sao paulo,SP
jdkjmzMjycmy,belo horizonte,MG
hoB3tgmMqAj7,cascavel,PR
9L6mwDUopwob,sao paulo,SP
aAiY9iloLKQc,atibaia,SP
u4Nx0TA8yGPO,niteroi,RJ
OlU1R5olsVOI,belo horizonte,MG
B0D7lBN9rukm,goianesia,GO
xABa6qes7Xxr,patrocinio,MG
TGCIKGLgpnJp,serra,ES
Hm27MaM1XfdC,guariba,SP
XH9n9TND6pFt,campinas,SP
UqH5FJnwgX78,sao paulo,SP
SWAnu3p0E5gt,campo grande,MS
2Pm55QSEQoaL,sao paulo,SP
vg5kA3VHhLdN,bage,RS
Kxle9jHjYxH1,rio de janeiro,RJ
XG7hyvO5KF0s,sao luis,MA
SvrGs1GyR8pS,brasilia,DF
DY7f8S1au0sE,nova europa,SP
kBZ5QjewmcBU,cruz das almas,BA
QmQvMtuo8SPK,primavera,SP
aNuy22XAtzuo,palmeiras,BA
kx691hYcVVWX,guaira,SP
w61wpqI4Hl8f,sao paulo,SP
fncrF544pa4u,eldorado do sul,RS
0zKKHoMNBN7j,niteroi,RJ
bDwdQwJbREB9,santos,SP
LmSQ0ungD22b,belem,PA
tBMevTqBK4Kg,belo horizonte,MG
mA64MW7QCICb,primeiro de maio,PR
y2x2S856Ad9v,belo horizonte,MG
pJdOYWDx24DR,sao paulo,SP
nLbXjZS90ugG,turmalina,MG
ROnn5XXV6UTw,sao paulo,SP
PZeduaYM4z3z,parauapebas,PA
QnJCFMR2AT4O,brasilia,DF
9iQDN0R89wFV,nova ponte,MG
l0OW5Q4T3LRT,vargem grande do soturno,ES
zLnEgtOU0yCX,marica,RJ
kgQvb0NseaHd,santana do livramento,RS
SMG7Ynr5y1it,lima duarte,MG
BUwlBfl6hL56,sao jose do rio preto,SP
24X6E3soch4p,pocos de caldas,MG
3q1Bz01IShX0,novo hamburgo,RS
l25uzzrUuBB9,sao paulo,SP
5rj9dR5j5ouU,brasilia,DF
CizN3YC3GQLs,rio de janeiro,RJ
JRzeoXWUAcPF,joao pessoa,PB
0p1j0Kbe4T9J,sao paulo,SP
0wUzdeG8MBpB,pouso alegre,MG
BsGMPwVG5wFI,rio de janeiro,RJ
FTsnW2BeTezY,itamaraju,BA
CyEB0eU1VhlO,jardim,MS
drriO87T1DdX,taubate,SP
D9M4FwydNl0V,praia grande,SP
RoixLseJMvet,petrolandia,PE
6fIWOiJwk56v,jau,SP
X5Ji8qJJuR2k,brasilia,DF
Mtl31gFm6uq2,pindamonhangaba,SP
POfvpO6P55HD,rio de janeiro,RJ
SrxABlklxU3i,nova iguacu,RJ
fYK3Hj0XFKdm,pato branco,PR
hl6ONcNFIgvK,sao paulo,SP
BtkHg7hLI5YM,trancoso,BA
kFKoPGX1utNN,pirapora,MG
EyvkaeHvvPBD,cansancao,BA
pw1zTwqY6op7,sao carlos,SP
mfDBwLCULZlZ,guarulhos,SP
Xnq2OWpHORwP,palmeira das missoes,RS
1seaGQB5ROEk,sao paulo,SP
9mQnxxumTuBD,curitiba,PR
U0O5TTnEvjAX,sao paulo,SP
ouGNj20jR8mO,mogi mirim,SP
bD8MWjM8OGFz,joinville,SC
oidlH2oIebQT,xanxere,SC
A7zYsExEEIPh,linhares,ES
9ytdH8nOyU1V,maringa,PR
zG1E0NsSvmnc,barbacena,MG
IdIRmtYV1sZ4,belo horizonte,MG
5gxZ8jgPsj9w,porto alegre,RS
2lCep1NE1LlB,sao paulo,SP
viJ5shBiLwAZ,vitoria,ES
WYtPv1OBsv6b,espinosa,MG
HiJGdm9UyEZ3,campinas,SP
NhQ8IsfF0aLx,sao roque,SP
XP2zVhz4m5ST,santa vitoria,MG
hBzk0qgUYtGZ,sao joao de meriti,RJ
JfqnkMEbvrKi,sao sebastiao do paraiso,MG
0JVucGatAAzp,jacare,SP
k0igTB2KU2rI,sao sebastiao,SP
5ov8bJNx3VHN,irati,PR
BiHedtdnyM7t,sao goncalo,RJ
DSooR3uzieUw,tres coracoes,MG
Ch6oDx71x6z9,sao paulo,SP
yMw65UbXKqNj,nova iguacu,RJ
FBLBddnIIP4S,paracatu,MG
maCoUNAOYpvB,cacapava,SP
wE9Ss7JJGQ57,barra do choca,BA
7xClKekDdyWG,florianopolis,SC
jUaawftPXlrf,sao paulo,SP
kbZ62Eygx4Am,ribeirao preto,SP
j9uQxvhbtlKU,porto alegre,RS
upNqgpH69wT2,brasilia,DF
tVRjwiPdKbv8,parauapebas,PA
SH5AAVs0O7hp,rio de janeiro,RJ
VSEpvXTPKIHo,maceio,AL
qqRLmlQJNzHL,londrina,PR
QjUp14egIyfO,sao paulo,SP
CZTmjOvveom4,santos,SP
wPfO6jckJ6NB,sao paulo,SP
TsyPUuRMnbSo,belo horizonte,MG
Ffo7uXom9IvR,sao paulo,SP
qcERxRHyp6oV,sao paulo,SP
Nrskf75qmw4S,porto alegre,RS
2EXsfMnMynls,sao paulo,SP
BlY6v4SUkbrv,belford roxo,RJ
sv8i1UX2NRgV,bilac,SP
0T6EaPGXo9FF,sao bernardo do campo,SP
uTsuipSWwnAk,sao bernardo do campo,SP
RsLlW7QxLmTh,marilia,SP
8yuuzlZaX4hB,sao paulo,SP
AWqMIFZt9QGB,carapicuiba,SP
d9y8ca8hKvF2,santos,SP
Z33KZhQu2fJU,contagem,MG
rR1g7WLi3XUD,sao paulo,SP
QDKRhVb1wfF6,brotas,SP
5mhas9Bk6Ylp,sapiranga,RS
gPoAipvIILdJ,sao paulo,SP
PPT0jWHfVTkF,sao paulo,SP
SdRQwjPg36R6,sao paulo,SP
wds2gRy68JHv,botucatu,SP
jlkRQ68grctk,sao paulo,SP
BdqHmDQXna9B,rio de janeiro,RJ
CKmYLJstOMMm,sao paulo,SP
s2Fc3xRAcl1M,porto alegre,RS
MaZ4JNb78Wsf,florianopolis,SC
SZEKmWEBI3hC,recife,PE
IbckcjKIJHCH,monte carlo,SC
7gVfqHxiYQAg,monte mor,SP
YBz51lPcLqNx,anaurilandia,MS
ZutsxTeqUkkC,santa mariana,PR
y4kHul4pwycx,barbosa ferraz,PR
VajAhFvrY1oL,curitiba,PR
srGNgS7qX2yP,presidente prudente,SP
BTd3oxruyy4G,inhauma,MG
DALfqGT07B22,aracuai,MG
w6KYkaFKpVhZ,candeias,MG
ZxOs1jZC8pIc,pedreiras,MA
pXsVPzFszdvh,ilheus,BA
K1u91NcY18a6,sao paulo,SP
Wk71ljkp15Kv,francisco morato,SP
2gri8XnfbkCg,guarulhos,SP
H432y7yii2b0,itaguai,RJ
aRuEc2sZlLNN,rio de janeiro,RJ
3fFAdDbc8bZI,mendes,RJ
25jaUZWEnGJV,sao paulo,SP
nz4HwOiG5SQo,sao paulo,SP
aepayAG4gNQY,fernandopolis,SP
kVtjPprUCey9,rio de janeiro,RJ
uPn0ks1G6xFg,sao paulo,SP
uPWfNAw6tK7J,belem,PA
NqD8FViR9zhr,santa luzia,MG
7bYOQI49Cp75,sao paulo,SP
z1dSTmDMJH9q,florianopolis,SC
AraG1VGRptcc,sao paulo,SP
pPGVOkW6eZW2,campinas,SP
bWQnMTNOsYjP,uberlandia,MG
Zfc3NE5q1krA,mage,RJ
FWl4PrJfiQ0u,santos,SP
6uUBc7x81uXy,niteroi,RJ
TeIc7l9B5AWc,linhares,ES
R132B1QMPwch,rio de janeiro,RJ
RWEFbqzzfpxi,belo horizonte,MG
o2VVinGpSvCX,teresopolis,RJ
P65WozFrHovU,sao paulo,SP
LPm797aV8v3N,belo horizonte,MG
t3rKukqEhjZ4,porto alegre,RS
lHPkx6loMoYl,piracicaba,SP
OGynlKQiksHs,sao paulo,SP
RzwoQNJirTn1,coromandel,MG
fciYNDgUW0c1,tiangua,CE
O12X1CWuwxFm,belo horizonte,MG
ey8GzmcxKfS3,mirassol,SP
qgbrz5hKlliS,sao jose do barreiro,SP
nK9EmrIBRisI,sao bernardo do campo,SP
u5patmGHCZQW,andira,PR
xREK7htIa1wB,sao gabriel,RS
8QAlbdcGWyng,itapetininga,SP
coVanJutzCun,governador celso ramos,SC
2ihZ8ToWgNlI,florianopolis,SC
xPJNd1w1cIyt,praia grande,SP
gVbXea1gY3Ea,carapicuiba,SP
eSvuc3EOyne7,divinopolis,MG
2m6C1lfh3qF0,sao paulo,SP
vVKFF84cJyBq,rancharia,SP
Od3kaLFKDiaS,penedo,RJ
BOEIfszgGYam,maringa,PR
7cZlmINTKutq,rio de janeiro,RJ
YnVkkvPsczfw,rio de janeiro,RJ
43SUvwANeGaX,janauba,MG
YNlIzcmgLldE,brasilia,DF
1VmUXi1CMpOh,sao paulo,SP
JmSj9tP7PhDS,sao borja,RS
Mf7TL0K8uPRc,birigui,SP
KAqIrlrn21mJ,sao sebastiao,SP
epVFNACm5VSC,sao paulo,SP
6P8s4Vb46OQY,uruguaiana,RS
WMoJaEQpm61G,sao paulo,SP
TORgQvQQwA5Y,guarulhos,SP
3Ru2leLY2RDi,piraju,SP
fRIahQPjHeW8,santos,SP
yZlZ6oc2PBZo,sao paulo,SP
JRracCd1oxv5,sao paulo,SP
4AH51UKEk5dX,alfenas,MG
U6RCh8i3IBmR,sao paulo,SP
HOeFvFJ5OZEi,campinas,SP
byvY9omchlNl,sao paulo,SP
Em9PVKAEAelM,carapicuiba,SP
CoHoMVwgsS30,sao paulo,SP
EYAX2RDdAKAK,jundiai,SP
IWymymFtPns6,sao paulo,SP
6Bxf74beOFP1,salvador,BA
EncEiyyEzb63,brasilia,DF
WAmf7tglJzC7,amparo,SP
a6Gpi0aebYud,niteroi,RJ
qB3O4vuDiDw7,curitiba,PR
NyqwAFK6aC3X,caxias,MA
zjxQWJznMOaD,santa monica,PR
LUC0WLJbI0oi,santo anastacio,SP
HtzbMVXltYBs,sao paulo,SP
CozEM0RKCJd1,sorocaba,SP
IJ5IcLI9kP4l,sao paulo,SP
foqyugncyNFD,belo horizonte,MG
mGhpbFH2O4sM,guarulhos,SP
hmGwwddTkl5J,coroados,SP
IAZiVIywtKQI,nova iguacu,RJ
erLM5CC1cQzJ,sao jose dos pinhais,PR
zGISsOu4ZptT,una,BA
mkE5lKy4zMeh,belo horizonte,MG
NvymfETpdT0g,bage,RS
DKf0yt4l665b,campinas,SP
Gho0C0KCGLou,rio de janeiro,RJ
PmmqzAhzX4sN,santo andre,SP
KRKfsnUNaDQS,jequie,BA
AXOHp9IabIFc,fortaleza,CE
mjtksB6AkVZN,petropolis,RJ
mWAVtoYbKx4m,aparecida de goiania,GO
LfrWYFdoUuf4,barueri,SP
V2s7IUTJ6fL2,quilombo,SC
twZStiKN1RMr,sorocaba,SP
S67JlfhgdoAm,sao paulo,SP
fEFB8EbaEUGV,terra rica,PR
akQlm7xrL27Y,araruama,RJ
3NTyqlJNuxmX,ribeirao pires,SP
pMiBuSfhsKgv,sao paulo,SP
YVn4jrkZCssk,peruibe,SP
ucWwokvNLJpE,rio de janeiro,RJ
NBkHAFgHuRsH,juiz de fora,MG
B7ElYNG8SGLP,uberlandia,MG
dcWpPNXzWvwU,catalao,GO
BjGj4JG7Qe1H,sao paulo,SP
dk2fPTan6In8,porto alegre,RS
4NjSSWqWhFLr,sao paulo,SP
IwBJsFjnhG26,betim,MG
Tfig2SvW6xC1,aguia branca,ES
XjgmbuDuQmVJ,taubate,SP
GjqLw77XAR8L,franco da rocha,SP
n0FfPyA5HNDf,cataguases,MG
lcme6k4pXhLC,porto alegre,RS
hikPIDlDUf4W,guarulhos,SP
O5AVVx0dz6tp,erval grande,RS
wjCl8oQyhLEZ,fazenda rio grande,PR
kpRu8Z8juyw1,visconde do rio branco,MG
daEkc1UJ4ThS,cotia,SP
lugk0SOJeVYr,rio de janeiro,RJ
MuzKiIP1JarR,belo horizonte,MG
YnmxeeoOxNaR,belo horizonte,MG
ZxnpBtEOOpTm,monte alto,SP
P64NGWyj6f9d,jaboticabal,SP
jghNOlVf0ArU,guaratingueta,SP
kaOdr3L7H9di,garanhuns,PE
WRHZCFjhtmXN,sao paulo,SP
zHjZIdY4Pt7W,primavera do leste,MT
YSyVEegPDyxr,florianopolis,SC
fEaEAAdbNTJq,sao paulo,SP
Nj8auIooSqjL,nova friburgo,RJ
xSYoZ0ifHLDN,belo horizonte,MG
IWpR0yt5ADP1,sao paulo,SP
tVpYMGItTRhc,carapicuiba,SP
bXTfRDcfEUJy,presidente prudente,SP
IjM59OtsZrfP,rio de janeiro,RJ
9mmXzxmQL8Vt,petrolina,PE
f6KwEPGF1is9,rio de janeiro,RJ
MuSPSVKxJMzv,sao bernardo do campo,SP
DvP2ln6g3NT5,sao mateus,ES
kuxT2McniMj6,rio de janeiro,RJ
POKVK8XbAz6Y,rio de janeiro,RJ
nsPqsDPlUZN5,santa luzia,MG
s3ODKphEFYJx,vila velha,ES
fxayna1lSbNe,indaiatuba,SP
vQCiM7q2DTQ2,rio de janeiro,RJ
JJDjeEZ5bxyj,rio de janeiro,RJ
mHUHCRVoB1Me,gravatai,RS
yS7SjfLjKc8G,fortaleza,CE
ZeJ8zPziStjJ,niteroi,RJ
yIBwQJHM3KXo,salvador,BA
xikiMDxoJYdc,rio de janeiro,RJ
Wcyq8HYNVofr,belo horizonte,MG
fVBJMb8L4edY,alcantara,MA
m4cR7dGDqEOF,rio de janeiro,RJ
baY2q8j28aNg,recife,PE
XFPMARDSJuIj,dom pedrito,RS
dwu2MQCzYOAW,sao paulo,SP
s4N10Yj2jnTb,caieiras,SP
l6YXkj7pgVzE,catanduva,SP
czXv5BzymxfC,novo gama,GO
tZuF81ANR9DQ,almirante tamandare,PR
bCxmkK6gJluc,rio de janeiro,RJ
kMpXtYYHYr0o,alfenas,MG
VC0YKJxQx7nU,sao paulo,SP
0gRsaNw4lQJ4,guarulhos,SP
3MjjqWadqvzw,caceres,MT
fmpByDqR3ubY,lauro de freitas,BA
pU1q8IkbXcML,santa rita do passa quatro,SP
4hAfk4meQsDZ,porto alegre,RS
Ksp1OpqkSiyl,guarulhos,SP
3DaJFGFacmRQ,rio de janeiro,RJ
2lmav3YZ0NSz,belo horizonte,MG
e8G48qE2Bf71,sao paulo,SP
ub3uMMmiK0mH,tubarao,SC
VGrAHAMOrtY8,sao joao do itaperiu,SC
MsLWTwVWv8WR,suzano,SP
9BuCHq9Mio0w,central,BA
XjChEa8WyIma,sao paulo,SP
sOkQqTdABiIm,rio de janeiro,RJ
gx4BlvpMUR14,curitiba,PR
BpEVdeUv7X10,sao joao del rei,MG
JO52xDlKKW6e,niteroi,RJ
CE36SvtViKLq,sao paulo,SP
unkiZdHmujH4,palmas,TO
j6eTHkOKdX0K,morro do chapeu,BA
VajMko2GbXCS,carapicuiba,SP
GwFGzjOlhSso,taubate,SP
CDxKJVBjeEJf,pelotas,RS
lzNlg22HEeYc,jacobina,BA
FZ0c9uCzznK5,itapecerica da serra,SP
NTblsCdjsrMn,sao paulo,SP
PhVkvEaZkeSu,itamarandiba,MG
L7RvqX94vunB,nortelandia,MT
IxudLgWgQggk,maua,SP
XyeL7VxPmerU,rio de janeiro,RJ
I6hwedqdZUBc,sao paulo,SP
SU9nqqjKwrHj,sao paulo,SP
uSsopCwCOVpy,sao paulo,SP
xczNC3AMCwWu,sao paulo,SP
3H94aWL9PSkj,campinas,SP
EkLQgacZWlFs,guararapes,SP
cIVAqANVa7B1,berilo,MG
uiS7b2CIaNkv,praia grande,SP
bGeEkP4X9MLm,sao paulo,SP
IuxU4qNIZzzK,belo horizonte,MG
GeqLGdDFewQk,brasilia,DF
MkQinSz2Fc4F,chapadao do lageado,SC
ETM0VfFk8KYH,januaria,MG
eEQQIMzTWNB4,goiania,GO
2AOSrmnPH1SQ,rio de janeiro,RJ
5mkP2pQStzi3,niteroi,RJ
Y7GPakTirGlc,carapicuiba,SP
o0ksY4AOTj8f,sao paulo,SP
uBYXSMo2Zt11,coronel fabriciano,MG
Zsiuxt0xno2J,rio de janeiro,RJ
PsfxxDEml0jX,registro,SP
hGDIgVmwov9F,sao paulo,SP
VBEbLaJ1ewAF,rio de janeiro,RJ
VbUrlStoGI76,belo horizonte,MG
jL51nEvPu0Dy,lagoa santa,MG
p8dhzHJ6ZBQT,suzano,SP
wpfuk0Kxt6nP,uberlandia,MG
MJY2olnSNg05,bauru,SP
AxAonZXlohIw,santo andre,SP
uaBnXeCw7iCk,porto alegre do norte,MT
45q4RAPJLUJS,rio de janeiro,RJ
0psEmRMf5wxa,rio de janeiro,RJ
vEwsAKN6vzGr,niteroi,RJ
ecRqOonMOKIW,volta redonda,RJ
bmteHPuY2CSu,bauru,SP
CHKvyos12KcO,sao bernardo do campo,SP
7KKq7BogU6Lv,uberaba,MG
2EvHgo03QHv4,sao paulo,SP
tvQjho4twD0n,sao paulo,SP
hI7QdqK3TpEG,cambuci,RJ
uBX8vcsJbVWz,sao paulo,SP
nhLBUMKziCcX,poa,SP
ORd75atmJBGO,rio de janeiro,RJ
Z1MY2LerUGSg,belo horizonte,MG
V0wsdSTELrpd,lagarto,SE
cm5sPCmaD5oR,embu das artes,SP
IpxJLv5bedHD,jundiai,SP
zFCkFaDkOTRd,belo horizonte,MG
KEFS1YnrEk7E,santo andre,SP
cXtNRmRY2obE,araxa,MG
pWwbuNaYGiJG,palmeira das missoes,RS
VatMwy4Fgu9P,rio de janeiro,RJ
qiPLOY60yUkB,sao paulo,SP
GJv7ewBmEUr1,sao paulo,SP
BidYQOKbOQ4V,mogi das cruzes,SP
6g9E34tXyUFy,sao paulo,SP
xTjHjUASFDIX,sao paulo,SP
5fSDYPx05MI2,guaruja,SP
n6IZPKOf9tlB,tupi paulista,SP
4pAaPvVz11Gc,guarulhos,SP
qIkUByI6dJm3,lencois paulista,SP
Zz7HArACrhjz,curitiba,PR
cHzZdeyz815K,sinop,MT
8ptcPv1yKgPN,sao paulo,SP
B1fOt9Uqdiix,fortaleza,CE
gTRmtxqpwQ6Z,guaruja,SP
F3ET3BG0TdS4,jaguariuna,SP
grqnZpIqElew,mongagua,SP
3cMm4h5IqTAU,sao paulo,SP
2hqr5VuclfuD,campinas,SP
5wB8PbCnJpUi,ponta grossa,PR
qDn5NakEnOke,sao paulo,SP
JcGL1cxXY9n0,feira de santana,BA
c72WTc3nZC1Q,barao de cocais,MG
6L98IDeIRKfC,prudentopolis,PR
GDhkK6jwWCJQ,florianopolis,SC
eOa5FXmUjDKe,mar vermelho,AL
nzty3FJNwpbV,carapicuiba,SP
Mxf1OH1ACtT8,itaporanga,SP
EC1BZedqPXbv,itarare,SP
cnzKIGiei2GC,recife,PE
p5u36ljUj7Nj,rio de janeiro,RJ
g8e8WHU2tqM7,rio de janeiro,RJ
gweFcvenOMay,nova venecia,ES
cc93jUu35vDH,catanduva,SP
FmVwJEjq0Cgm,sao paulo,SP
8WEyAMzwgqpR,camanducaia,MG
Fs09W3xxgWjc,santa barbara d'oeste,SP
PVPMrbJLzgyQ,rio de janeiro,RJ
5UveAISlsHiV,rio de janeiro,RJ
Xe0xl57CP8PI,sao jose dos campos,SP
ff6C4Yz4nUCp,sao paulo,SP
